"ResponseId","study","level","competence","warm","category"
"R_27kfEWtLplBlECv","mishel","straight",91,67,"sexual orientation"
"R_27r6WDAlELOF5B0","mishel","lesbian",54,50,"sexual orientation"
"R_27r6WDAlELOF5B0","mishel","straight",48,44,"sexual orientation"
"R_28D7g3EJPGL5hm9","mishel","lesbian",72,0,"sexual orientation"
"R_28D7g3EJPGL5hm9","mishel","straight",95,43,"sexual orientation"
"R_2Bhd8ai5YgiB2Qn","mishel","lesbian",40,30,"sexual orientation"
"R_2Bhd8ai5YgiB2Qn","mishel","straight",40,20,"sexual orientation"
"R_2BwZH3IrWhvagqH","mishel","lesbian",60,40,"sexual orientation"
"R_2BwZH3IrWhvagqH","mishel","straight",60,40,"sexual orientation"
"R_2CB88LReXQQ7H0q","mishel","lesbian",35,40,"sexual orientation"
"R_2CB88LReXQQ7H0q","mishel","straight",60,45,"sexual orientation"
"R_2CV1qtzn0TR5VmL","mishel","lesbian",30,40,"sexual orientation"
"R_2CV1qtzn0TR5VmL","mishel","straight",30,35,"sexual orientation"
"R_2OPgoRIy0hCGA1m","mishel","lesbian",80,60,"sexual orientation"
"R_2OPgoRIy0hCGA1m","mishel","straight",80,60,"sexual orientation"
"R_2TzRbFrFiErOYbi","mishel","lesbian",97,95,"sexual orientation"
"R_2TzRbFrFiErOYbi","mishel","straight",100,100,"sexual orientation"
"R_2V2tJeE71bfEhy2","mishel","lesbian",70,10,"sexual orientation"
"R_2V2tJeE71bfEhy2","mishel","straight",80,10,"sexual orientation"
"R_2VxPwF3O1MIDJtV","mishel","lesbian",24,25,"sexual orientation"
"R_2VxPwF3O1MIDJtV","mishel","straight",51,52,"sexual orientation"
"R_2aULih59r7xKw21","mishel","lesbian",55,55,"sexual orientation"
"R_2aULih59r7xKw21","mishel","straight",68,69,"sexual orientation"
"R_2aesJt89NKUFSC4","mishel","lesbian",71,20,"sexual orientation"
"R_2aesJt89NKUFSC4","mishel","straight",12,88,"sexual orientation"
"R_2afVjsBbocBxKr0","mishel","lesbian",81,58,"sexual orientation"
"R_2afVjsBbocBxKr0","mishel","straight",90,61,"sexual orientation"
"R_2dp4afBS7G3me5s","mishel","lesbian",59,63,"sexual orientation"
"R_2dp4afBS7G3me5s","mishel","straight",77,71,"sexual orientation"
"R_2npIjkmgNHlLGtr","mishel","lesbian",45,50,"sexual orientation"
"R_2npIjkmgNHlLGtr","mishel","straight",55,59,"sexual orientation"
"R_2rHs3FBYpz2w3AV","mishel","lesbian",66,55,"sexual orientation"
"R_2rHs3FBYpz2w3AV","mishel","straight",66,58,"sexual orientation"
"R_2rj8lwrGO3yAZ82","mishel","lesbian",8,81,"sexual orientation"
"R_2rj8lwrGO3yAZ82","mishel","straight",18,42,"sexual orientation"
"R_2tMzxxqm3aOyCt1","mishel","lesbian",79,50,"sexual orientation"
"R_2tMzxxqm3aOyCt1","mishel","straight",78,51,"sexual orientation"
"R_2tchVWZwWj5q4uq","mishel","lesbian",50,50,"sexual orientation"
"R_2tchVWZwWj5q4uq","mishel","straight",70,50,"sexual orientation"
"R_2z5TMmj921OPxwV","mishel","lesbian",80,52,"sexual orientation"
"R_2z5TMmj921OPxwV","mishel","straight",84,51,"sexual orientation"
"R_2z5xUox29bp9Bzi","mishel","lesbian",89,53,"sexual orientation"
"R_2z5xUox29bp9Bzi","mishel","straight",83,55,"sexual orientation"
"R_33xOWPjwikCpvxS","mishel","lesbian",30,50,"sexual orientation"
"R_33xOWPjwikCpvxS","mishel","straight",70,70,"sexual orientation"
"R_3CW2N9GXO0KRLFQ","mishel","lesbian",81,81,"sexual orientation"
"R_3CW2N9GXO0KRLFQ","mishel","straight",75,75,"sexual orientation"
"R_3GdL0WIVO8P9bwp","mishel","lesbian",78,59,"sexual orientation"
"R_3GdL0WIVO8P9bwp","mishel","straight",98,60,"sexual orientation"
"R_3GqXY3XzyXyxBgk","mishel","lesbian",70,10,"sexual orientation"
"R_3GqXY3XzyXyxBgk","mishel","straight",90,10,"sexual orientation"
"R_3Iaf95fDqBEjmTs","mishel","lesbian",50,30,"sexual orientation"
"R_3Iaf95fDqBEjmTs","mishel","straight",75,70,"sexual orientation"
"R_3KAVrVrI1O4nCCl","mishel","lesbian",61,40,"sexual orientation"
"R_3KAVrVrI1O4nCCl","mishel","straight",76,70,"sexual orientation"
"R_3Lhki3RN00pLMhJ","mishel","lesbian",69,48,"sexual orientation"
"R_3Lhki3RN00pLMhJ","mishel","straight",87,47,"sexual orientation"
"R_3LiJcoEJDJuQvcJ","mishel","lesbian",75,60,"sexual orientation"
"R_3LiJcoEJDJuQvcJ","mishel","straight",74,62,"sexual orientation"
"R_3Ok7UeMFujvCAIr","mishel","lesbian",81,69,"sexual orientation"
"R_3Ok7UeMFujvCAIr","mishel","straight",82,70,"sexual orientation"
"R_3VPOsthqTX79PG1","mishel","lesbian",16,37,"sexual orientation"
"R_3VPOsthqTX79PG1","mishel","straight",31,79,"sexual orientation"
"R_3dS5euE48hoRSPj","mishel","lesbian",61,61,"sexual orientation"
"R_3dS5euE48hoRSPj","mishel","straight",90,91,"sexual orientation"
"R_3e7RlqwDTXiQJy0","mishel","lesbian",69,81,"sexual orientation"
"R_3e7RlqwDTXiQJy0","mishel","straight",83,68,"sexual orientation"
"R_3e9pNDFidqSDz6o","mishel","lesbian",85,58,"sexual orientation"
"R_3e9pNDFidqSDz6o","mishel","straight",84,63,"sexual orientation"
"R_3fUIIJlELAgMuU4","mishel","lesbian",86,1,"sexual orientation"
"R_3fUIIJlELAgMuU4","mishel","straight",89,1,"sexual orientation"
"R_3gL6MdN8z0vjzPw","mishel","lesbian",55,35,"sexual orientation"
"R_3gL6MdN8z0vjzPw","mishel","straight",75,60,"sexual orientation"
"R_3h5OsLBM5F1hg7x","mishel","lesbian",61,54,"sexual orientation"
"R_3h5OsLBM5F1hg7x","mishel","straight",88,83,"sexual orientation"
"R_3jfxebj1MwewFqx","mishel","lesbian",40,39,"sexual orientation"
"R_3jfxebj1MwewFqx","mishel","straight",63,52,"sexual orientation"
"R_3k6Urcu3UbwF8oJ","mishel","lesbian",57,48,"sexual orientation"
"R_3k6Urcu3UbwF8oJ","mishel","straight",67,55,"sexual orientation"
"R_3lsrGLmQgNP4VIL","mishel","lesbian",46,38,"sexual orientation"
"R_3lsrGLmQgNP4VIL","mishel","straight",40,37,"sexual orientation"
"R_3qVww1Q8nnLEQc8","mishel","lesbian",30,30,"sexual orientation"
"R_3qVww1Q8nnLEQc8","mishel","straight",51,52,"sexual orientation"
"R_3rG3Wh0n4qnEHwO","mishel","lesbian",85,12,"sexual orientation"
"R_3rG3Wh0n4qnEHwO","mishel","straight",91,20,"sexual orientation"
"R_3snxVVwHwHUGvQ5","mishel","lesbian",64,66,"sexual orientation"
"R_3snxVVwHwHUGvQ5","mishel","straight",57,48,"sexual orientation"
"R_5jqQFwKdm1jHzOx","mishel","lesbian",55,35,"sexual orientation"
"R_5jqQFwKdm1jHzOx","mishel","straight",70,60,"sexual orientation"
"R_6xJS5hHd4DibSOB","mishel","lesbian",100,100,"sexual orientation"
"R_6xJS5hHd4DibSOB","mishel","straight",100,50,"sexual orientation"
"R_8CkCcjtOPktykhj","mishel","lesbian",64,62,"sexual orientation"
"R_8CkCcjtOPktykhj","mishel","straight",72,71,"sexual orientation"
"R_AmP0yiHdfNi2Z9L","mishel","lesbian",50,30,"sexual orientation"
"R_AmP0yiHdfNi2Z9L","mishel","straight",60,50,"sexual orientation"
"R_DHV5lBRDe92GoyR","mishel","lesbian",50,60,"sexual orientation"
"R_DHV5lBRDe92GoyR","mishel","straight",40,54,"sexual orientation"
"R_DtKVc47koSBZ7Il","mishel","lesbian",70,50,"sexual orientation"
"R_DtKVc47koSBZ7Il","mishel","straight",90,50,"sexual orientation"
"R_UDWY0igMff6LRVn","mishel","lesbian",64,46,"sexual orientation"
"R_UDWY0igMff6LRVn","mishel","straight",57,27,"sexual orientation"
"R_UQoNKCdhkxTt961","mishel","lesbian",60,70,"sexual orientation"
"R_UQoNKCdhkxTt961","mishel","straight",72,55,"sexual orientation"
"R_VL9NpekUI4BK1cR","mishel","lesbian",23,63,"sexual orientation"
"R_VL9NpekUI4BK1cR","mishel","straight",24,51,"sexual orientation"
"R_WqbLVvLHRHfqJ9v","mishel","lesbian",70,80,"sexual orientation"
"R_WqbLVvLHRHfqJ9v","mishel","straight",80,81,"sexual orientation"
"R_XTAzmTAYDRx9WQp","mishel","lesbian",82,87,"sexual orientation"
"R_XTAzmTAYDRx9WQp","mishel","straight",87,93,"sexual orientation"
"R_ahpEX2Yybqg6hJ7","mishel","lesbian",10,12,"sexual orientation"
"R_ahpEX2Yybqg6hJ7","mishel","straight",7,62,"sexual orientation"
"R_b4zrinhUeNokVGN","mishel","lesbian",65,17,"sexual orientation"
"R_b4zrinhUeNokVGN","mishel","straight",67,77,"sexual orientation"
"R_cSz3Nag1WAEwDIZ","mishel","lesbian",21,17,"sexual orientation"
"R_cSz3Nag1WAEwDIZ","mishel","straight",15,15,"sexual orientation"
"R_pKmbS4c5VrwC413","mishel","lesbian",57,56,"sexual orientation"
"R_pKmbS4c5VrwC413","mishel","straight",55,80,"sexual orientation"
"R_sFPNb52QxZaUgEh","mishel","lesbian",65,60,"sexual orientation"
"R_sFPNb52QxZaUgEh","mishel","straight",64,53,"sexual orientation"
"R_sMqbMpOXfaKw9Db","mishel","lesbian",50,64,"sexual orientation"
"R_sMqbMpOXfaKw9Db","mishel","straight",52,75,"sexual orientation"
"R_svaRay6n7GNNLWN","mishel","lesbian",72,61,"sexual orientation"
"R_svaRay6n7GNNLWN","mishel","straight",88,61,"sexual orientation"
"R_vIhNBnO1EhpQ3K1","mishel","lesbian",48,62,"sexual orientation"
"R_vIhNBnO1EhpQ3K1","mishel","straight",48,73,"sexual orientation"
"R_w0OV5AzgOcSzPih","mishel","lesbian",51,31,"sexual orientation"
"R_w0OV5AzgOcSzPih","mishel","straight",49,50,"sexual orientation"
"R_w5lZrhMW5GroFot","mishel","lesbian",69,51,"sexual orientation"
"R_w5lZrhMW5GroFot","mishel","straight",70,52,"sexual orientation"
"R_xbxd1OKMtJOCy5P","mishel","lesbian",44,40,"sexual orientation"
"R_xbxd1OKMtJOCy5P","mishel","straight",42,36,"sexual orientation"
"R_xfw1yuAF7Eu239T","mishel","lesbian",51,54,"sexual orientation"
"R_xfw1yuAF7Eu239T","mishel","straight",58,60,"sexual orientation"
"R_yC50Ow2jO6UZn5n","mishel","lesbian",51,42,"sexual orientation"
"R_yluqJP6NTdcmKtj","mishel","lesbian",75,70,"sexual orientation"
"R_yluqJP6NTdcmKtj","mishel","straight",85,60,"sexual orientation"
"R_ym6AfJDLtMJwfE5","mishel","lesbian",85,70,"sexual orientation"
"R_ym6AfJDLtMJwfE5","mishel","straight",87,81,"sexual orientation"
"R_zUvYDXRWEcCJE1H","mishel","lesbian",30,30,"sexual orientation"
"R_zUvYDXRWEcCJE1H","mishel","straight",21,35,"sexual orientation"
"R_zZ7kU8CbCX7RTC9","mishel","lesbian",86,81,"sexual orientation"
"R_zZ7kU8CbCX7RTC9","mishel","straight",82,92,"sexual orientation"
"R_10OYrJ7CFQn9f0Q","namingit","illness",65,50,"unemployed"
"R_10OYrJ7CFQn9f0Q","namingit","longgap",20,50,"unemployed"
"R_10OYrJ7CFQn9f0Q","namingit","shortgap",50,40,"unemployed"
"R_11clsXP535si0XC","namingit","illness",70,91,"unemployed"
"R_11clsXP535si0XC","namingit","longgap",53,51,"unemployed"
"R_11clsXP535si0XC","namingit","shortgap",91,89,"unemployed"
"R_12lpV6nsIaHJ8K4","namingit","illness",70,65,"unemployed"
"R_12lpV6nsIaHJ8K4","namingit","longgap",20,40,"unemployed"
"R_12lpV6nsIaHJ8K4","namingit","shortgap",60,80,"unemployed"
"R_12nwZqkReEuu9hu","namingit","illness",50,50,"unemployed"
"R_12nwZqkReEuu9hu","namingit","longgap",50,50,"unemployed"
"R_12nwZqkReEuu9hu","namingit","shortgap",50,50,"unemployed"
"R_1Fg3F1zdJQQsb3k","namingit","illness",51,49,"unemployed"
"R_1Fg3F1zdJQQsb3k","namingit","longgap",39,35,"unemployed"
"R_1Fg3F1zdJQQsb3k","namingit","shortgap",51,49,"unemployed"
"R_1FrMXiCtBmnV0uO","namingit","illness",70,70,"unemployed"
"R_1FrMXiCtBmnV0uO","namingit","longgap",0,0,"unemployed"
"R_1FrMXiCtBmnV0uO","namingit","shortgap",90,90,"unemployed"
"R_1H5iUQLEpcZzs8l","namingit","illness",52,69,"unemployed"
"R_1H5iUQLEpcZzs8l","namingit","longgap",21,51,"unemployed"
"R_1H5iUQLEpcZzs8l","namingit","shortgap",47,33,"unemployed"
"R_1MOLOKhzoZEdPIl","namingit","illness",80,50,"unemployed"
"R_1MOLOKhzoZEdPIl","namingit","longgap",35,36,"unemployed"
"R_1MOLOKhzoZEdPIl","namingit","shortgap",80,50,"unemployed"
"R_1NgGqPAoC4Dm4ac","namingit","illness",60,75,"unemployed"
"R_1NgGqPAoC4Dm4ac","namingit","longgap",20,30,"unemployed"
"R_1NgGqPAoC4Dm4ac","namingit","shortgap",40,65,"unemployed"
"R_1NsowDOJoostGDN","namingit","illness",80,70,"unemployed"
"R_1NsowDOJoostGDN","namingit","longgap",45,45,"unemployed"
"R_1NsowDOJoostGDN","namingit","shortgap",71,65,"unemployed"
"R_1OluyZpb2vksRKi","namingit","illness",79,48,"unemployed"
"R_1OluyZpb2vksRKi","namingit","longgap",57,39,"unemployed"
"R_1OluyZpb2vksRKi","namingit","shortgap",61,33,"unemployed"
"R_1PbCAH5AgN3DaIj","namingit","illness",88,83,"unemployed"
"R_1PbCAH5AgN3DaIj","namingit","longgap",50,50,"unemployed"
"R_1PbCAH5AgN3DaIj","namingit","shortgap",70,74,"unemployed"
"R_1dbm8hD1lyAsJeT","namingit","illness",50,50,"unemployed"
"R_1dbm8hD1lyAsJeT","namingit","longgap",25,35,"unemployed"
"R_1dbm8hD1lyAsJeT","namingit","shortgap",50,45,"unemployed"
"R_1djm9o8mRHHLTRz","namingit","illness",22,68,"unemployed"
"R_1djm9o8mRHHLTRz","namingit","longgap",12,37,"unemployed"
"R_1djm9o8mRHHLTRz","namingit","shortgap",40,71,"unemployed"
"R_1dz8oQuiFytxMVQ","namingit","illness",62,39,"unemployed"
"R_1dz8oQuiFytxMVQ","namingit","longgap",10,38,"unemployed"
"R_1dz8oQuiFytxMVQ","namingit","shortgap",46,61,"unemployed"
"R_1eXcWh2rm633lqT","namingit","illness",2,5,"unemployed"
"R_1eXcWh2rm633lqT","namingit","longgap",0,0,"unemployed"
"R_1eXcWh2rm633lqT","namingit","shortgap",1,1,"unemployed"
"R_1hQP2LiiQiVzAw2","namingit","illness",70,76,"unemployed"
"R_1hQP2LiiQiVzAw2","namingit","longgap",56,58,"unemployed"
"R_1hQP2LiiQiVzAw2","namingit","shortgap",78,73,"unemployed"
"R_1il15M70LYNEQdx","namingit","illness",100,89,"unemployed"
"R_1il15M70LYNEQdx","namingit","longgap",64,77,"unemployed"
"R_1il15M70LYNEQdx","namingit","shortgap",85,83,"unemployed"
"R_1j9BzAPm5NGxhY6","namingit","illness",91,91,"unemployed"
"R_1j9BzAPm5NGxhY6","namingit","longgap",0,7,"unemployed"
"R_1j9BzAPm5NGxhY6","namingit","shortgap",10,19,"unemployed"
"R_1jULVzbXtzM3DYC","namingit","illness",100,100,"unemployed"
"R_1jULVzbXtzM3DYC","namingit","longgap",19,17,"unemployed"
"R_1jULVzbXtzM3DYC","namingit","shortgap",63,61,"unemployed"
"R_1pyrQcUyzgxSbMX","namingit","illness",69,79,"unemployed"
"R_1pyrQcUyzgxSbMX","namingit","longgap",21,43,"unemployed"
"R_1pyrQcUyzgxSbMX","namingit","shortgap",83,73,"unemployed"
"R_1r389NBRj4JgS98","namingit","illness",55,57,"unemployed"
"R_1r389NBRj4JgS98","namingit","longgap",40,59,"unemployed"
"R_1r389NBRj4JgS98","namingit","shortgap",69,83,"unemployed"
"R_1r8r8IhWlb8Ql4H","namingit","illness",60,55,"unemployed"
"R_1r8r8IhWlb8Ql4H","namingit","longgap",61,70,"unemployed"
"R_1r8r8IhWlb8Ql4H","namingit","shortgap",85,75,"unemployed"
"R_21bMIW97J11kUUP","namingit","illness",90,90,"unemployed"
"R_21bMIW97J11kUUP","namingit","longgap",78,82,"unemployed"
"R_21bMIW97J11kUUP","namingit","shortgap",80,100,"unemployed"
"R_25ttQeTWc6U7auq","namingit","illness",47,49,"unemployed"
"R_25ttQeTWc6U7auq","namingit","longgap",15,42,"unemployed"
"R_25ttQeTWc6U7auq","namingit","shortgap",52,48,"unemployed"
"R_25zL6dU5K7JhCst","namingit","illness",44,56,"unemployed"
"R_25zL6dU5K7JhCst","namingit","longgap",26,49,"unemployed"
"R_25zL6dU5K7JhCst","namingit","shortgap",51,51,"unemployed"
"R_273eChsv5CGRjO1","namingit","illness",66,53,"unemployed"
"R_273eChsv5CGRjO1","namingit","longgap",50,50,"unemployed"
"R_273eChsv5CGRjO1","namingit","shortgap",69,54,"unemployed"
"R_27QEhnK9OJYNn0P","namingit","illness",63,55,"unemployed"
"R_27QEhnK9OJYNn0P","namingit","longgap",23,36,"unemployed"
"R_27QEhnK9OJYNn0P","namingit","shortgap",80,78,"unemployed"
"R_27UlT35HcLhpyqo","namingit","illness",79,77,"unemployed"
"R_27UlT35HcLhpyqo","namingit","longgap",21,20,"unemployed"
"R_27UlT35HcLhpyqo","namingit","shortgap",72,88,"unemployed"
"R_27kfEWtLplBlECv","namingit","illness",50,30,"unemployed"
"R_27kfEWtLplBlECv","namingit","longgap",10,10,"unemployed"
"R_27kfEWtLplBlECv","namingit","shortgap",50,20,"unemployed"
"R_27r6WDAlELOF5B0","namingit","illness",41,44,"unemployed"
"R_27r6WDAlELOF5B0","namingit","longgap",35,31,"unemployed"
"R_27r6WDAlELOF5B0","namingit","shortgap",44,42,"unemployed"
"R_28D7g3EJPGL5hm9","namingit","illness",49,50,"unemployed"
"R_28D7g3EJPGL5hm9","namingit","longgap",37,50,"unemployed"
"R_28D7g3EJPGL5hm9","namingit","shortgap",51,50,"unemployed"
"R_2Bhd8ai5YgiB2Qn","namingit","illness",65,30,"unemployed"
"R_2Bhd8ai5YgiB2Qn","namingit","longgap",10,10,"unemployed"
"R_2Bhd8ai5YgiB2Qn","namingit","shortgap",10,20,"unemployed"
"R_2BwZH3IrWhvagqH","namingit","illness",50,50,"unemployed"
"R_2BwZH3IrWhvagqH","namingit","longgap",30,70,"unemployed"
"R_2BwZH3IrWhvagqH","namingit","shortgap",50,50,"unemployed"
"R_2CB88LReXQQ7H0q","namingit","illness",60,50,"unemployed"
"R_2CB88LReXQQ7H0q","namingit","longgap",50,40,"unemployed"
"R_2CB88LReXQQ7H0q","namingit","shortgap",80,70,"unemployed"
"R_2CV1qtzn0TR5VmL","namingit","illness",35,40,"unemployed"
"R_2CV1qtzn0TR5VmL","namingit","longgap",40,46,"unemployed"
"R_2CV1qtzn0TR5VmL","namingit","shortgap",45,50,"unemployed"
"R_2OPgoRIy0hCGA1m","namingit","illness",30,51,"unemployed"
"R_2OPgoRIy0hCGA1m","namingit","longgap",35,50,"unemployed"
"R_2OPgoRIy0hCGA1m","namingit","shortgap",70,65,"unemployed"
"R_2TzRbFrFiErOYbi","namingit","illness",96,95,"unemployed"
"R_2TzRbFrFiErOYbi","namingit","longgap",55,53,"unemployed"
"R_2TzRbFrFiErOYbi","namingit","shortgap",92,91,"unemployed"
"R_2V2tJeE71bfEhy2","namingit","illness",51,50,"unemployed"
"R_2V2tJeE71bfEhy2","namingit","longgap",30,30,"unemployed"
"R_2V2tJeE71bfEhy2","namingit","shortgap",40,30,"unemployed"
"R_2VxPwF3O1MIDJtV","namingit","illness",73,65,"unemployed"
"R_2VxPwF3O1MIDJtV","namingit","longgap",42,52,"unemployed"
"R_2VxPwF3O1MIDJtV","namingit","shortgap",25,35,"unemployed"
"R_2aULih59r7xKw21","namingit","illness",80,81,"unemployed"
"R_2aULih59r7xKw21","namingit","longgap",41,40,"unemployed"
"R_2aULih59r7xKw21","namingit","shortgap",68,68,"unemployed"
"R_2aesJt89NKUFSC4","namingit","illness",77,23,"unemployed"
"R_2aesJt89NKUFSC4","namingit","longgap",79,43,"unemployed"
"R_2aesJt89NKUFSC4","namingit","shortgap",75,25,"unemployed"
"R_2afVjsBbocBxKr0","namingit","illness",63,51,"unemployed"
"R_2afVjsBbocBxKr0","namingit","longgap",6,6,"unemployed"
"R_2afVjsBbocBxKr0","namingit","shortgap",62,64,"unemployed"
"R_2dp4afBS7G3me5s","namingit","illness",67,73,"unemployed"
"R_2dp4afBS7G3me5s","namingit","longgap",58,37,"unemployed"
"R_2dp4afBS7G3me5s","namingit","shortgap",76,83,"unemployed"
"R_2npIjkmgNHlLGtr","namingit","illness",66,50,"unemployed"
"R_2npIjkmgNHlLGtr","namingit","longgap",46,40,"unemployed"
"R_2npIjkmgNHlLGtr","namingit","shortgap",50,50,"unemployed"
"R_2rHs3FBYpz2w3AV","namingit","illness",65,61,"unemployed"
"R_2rHs3FBYpz2w3AV","namingit","longgap",51,50,"unemployed"
"R_2rHs3FBYpz2w3AV","namingit","shortgap",73,68,"unemployed"
"R_2rj8lwrGO3yAZ82","namingit","illness",73,43,"unemployed"
"R_2rj8lwrGO3yAZ82","namingit","longgap",33,62,"unemployed"
"R_2rj8lwrGO3yAZ82","namingit","shortgap",28,66,"unemployed"
"R_2tMzxxqm3aOyCt1","namingit","illness",41,59,"unemployed"
"R_2tMzxxqm3aOyCt1","namingit","longgap",41,60,"unemployed"
"R_2tMzxxqm3aOyCt1","namingit","shortgap",67,70,"unemployed"
"R_2tchVWZwWj5q4uq","namingit","illness",65,70,"unemployed"
"R_2tchVWZwWj5q4uq","namingit","longgap",22,36,"unemployed"
"R_2tchVWZwWj5q4uq","namingit","shortgap",50,50,"unemployed"
"R_2z5TMmj921OPxwV","namingit","illness",51,51,"unemployed"
"R_2z5TMmj921OPxwV","namingit","longgap",30,50,"unemployed"
"R_2z5TMmj921OPxwV","namingit","shortgap",51,51,"unemployed"
"R_2z5xUox29bp9Bzi","namingit","illness",76,63,"unemployed"
"R_2z5xUox29bp9Bzi","namingit","longgap",75,50,"unemployed"
"R_2z5xUox29bp9Bzi","namingit","shortgap",67,43,"unemployed"
"R_33xOWPjwikCpvxS","namingit","illness",40,71,"unemployed"
"R_33xOWPjwikCpvxS","namingit","longgap",10,29,"unemployed"
"R_33xOWPjwikCpvxS","namingit","shortgap",60,50,"unemployed"
"R_3CW2N9GXO0KRLFQ","namingit","illness",90,91,"unemployed"
"R_3CW2N9GXO0KRLFQ","namingit","longgap",100,100,"unemployed"
"R_3CW2N9GXO0KRLFQ","namingit","shortgap",100,100,"unemployed"
"R_3GdL0WIVO8P9bwp","namingit","illness",29,52,"unemployed"
"R_3GdL0WIVO8P9bwp","namingit","longgap",20,40,"unemployed"
"R_3GdL0WIVO8P9bwp","namingit","shortgap",39,39,"unemployed"
"R_3GqXY3XzyXyxBgk","namingit","illness",70,50,"unemployed"
"R_3GqXY3XzyXyxBgk","namingit","longgap",20,50,"unemployed"
"R_3GqXY3XzyXyxBgk","namingit","shortgap",75,50,"unemployed"
"R_3Iaf95fDqBEjmTs","namingit","illness",10,15,"unemployed"
"R_3Iaf95fDqBEjmTs","namingit","longgap",0,0,"unemployed"
"R_3Iaf95fDqBEjmTs","namingit","shortgap",10,10,"unemployed"
"R_3KAVrVrI1O4nCCl","namingit","illness",83,53,"unemployed"
"R_3KAVrVrI1O4nCCl","namingit","longgap",3,7,"unemployed"
"R_3KAVrVrI1O4nCCl","namingit","shortgap",50,44,"unemployed"
"R_3Lhki3RN00pLMhJ","namingit","illness",63,63,"unemployed"
"R_3Lhki3RN00pLMhJ","namingit","longgap",33,47,"unemployed"
"R_3Lhki3RN00pLMhJ","namingit","shortgap",69,64,"unemployed"
"R_3LiJcoEJDJuQvcJ","namingit","illness",76,72,"unemployed"
"R_3LiJcoEJDJuQvcJ","namingit","longgap",20,30,"unemployed"
"R_3LiJcoEJDJuQvcJ","namingit","shortgap",40,50,"unemployed"
"R_3Ok7UeMFujvCAIr","namingit","illness",80,80,"unemployed"
"R_3Ok7UeMFujvCAIr","namingit","longgap",59,59,"unemployed"
"R_3Ok7UeMFujvCAIr","namingit","shortgap",68,78,"unemployed"
"R_3VPOsthqTX79PG1","namingit","illness",38,45,"unemployed"
"R_3VPOsthqTX79PG1","namingit","longgap",6,18,"unemployed"
"R_3VPOsthqTX79PG1","namingit","shortgap",62,32,"unemployed"
"R_3dS5euE48hoRSPj","namingit","illness",34,45,"unemployed"
"R_3dS5euE48hoRSPj","namingit","longgap",33,47,"unemployed"
"R_3dS5euE48hoRSPj","namingit","shortgap",45,45,"unemployed"
"R_3e7RlqwDTXiQJy0","namingit","illness",80,66,"unemployed"
"R_3e7RlqwDTXiQJy0","namingit","longgap",40,49,"unemployed"
"R_3e7RlqwDTXiQJy0","namingit","shortgap",61,82,"unemployed"
"R_3e9pNDFidqSDz6o","namingit","illness",70,81,"unemployed"
"R_3e9pNDFidqSDz6o","namingit","longgap",61,65,"unemployed"
"R_3e9pNDFidqSDz6o","namingit","shortgap",72,73,"unemployed"
"R_3fUIIJlELAgMuU4","namingit","illness",52,47,"unemployed"
"R_3fUIIJlELAgMuU4","namingit","longgap",20,26,"unemployed"
"R_3fUIIJlELAgMuU4","namingit","shortgap",55,52,"unemployed"
